dataset,run,depth,method,search_strategy,score_profile,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,search_time,path_certified,path_violation_count
"tic-tac-toe",3,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009017693,true,0
"tic-tac-toe",3,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.140026165,true,0
"tic-tac-toe",3,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.054281536,true,0
"tic-tac-toe",3,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.09511064,true,0
"tic-tac-toe",3,7,cals,SparseLookahead,SparseCertified,116268,1539,0,47,0,43,0,80,2118,29.387238277999998,true,0
"tic-tac-toe",3,7,cals_compact_explain,SelectiveLookahead,SparseCertified,59759,0,0,37,12,0,39,80,656,7.477282913,true,0
"tic-tac-toe",4,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001887685,true,0
"tic-tac-toe",4,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004091815,true,0
"tic-tac-toe",4,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003435943,true,0
"tic-tac-toe",4,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.057862955,true,0
"tic-tac-toe",4,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028620305,true,0
"tic-tac-toe",4,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.044401719,true,0
"tic-tac-toe",4,5,cals,SparseLookahead,SparseCertified,103051,1212,0,34,0,30,0,54,1596,21.011133817,true,0
"tic-tac-toe",4,5,cals_compact_explain,SelectiveLookahead,SparseCertified,43441,0,0,8,17,0,18,35,272,2.9903684179999996,true,0
"tic-tac-toe",4,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003096987,true,0
"tic-tac-toe",4,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006315439,true,0
"tic-tac-toe",4,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007341822,true,0
"tic-tac-toe",4,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.095619372,true,0
"tic-tac-toe",4,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.055462224,true,0
"tic-tac-toe",4,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.083084868,true,0
"tic-tac-toe",4,7,cals,SparseLookahead,SparseCertified,105879,1428,0,42,0,38,0,70,1940,27.055527694,true,0
"tic-tac-toe",4,7,cals_compact_explain,SelectiveLookahead,SparseCertified,50479,0,0,20,17,0,30,59,464,5.331679059,true,0
"tic-tac-toe",5,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001951907,true,0
"tic-tac-toe",5,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003688768,true,0
"tic-tac-toe",5,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004820234,true,0
"tic-tac-toe",5,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.059638766,true,0
"tic-tac-toe",5,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032943752,true,0
"tic-tac-toe",5,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.039957913,true,0
"tic-tac-toe",5,5,cals,SparseLookahead,SparseCertified,105856,1144,0,31,0,28,0,48,1464,18.826990149999997,true,0
"tic-tac-toe",5,5,cals_compact_explain,SelectiveLookahead,SparseCertified,43393,0,0,24,16,0,26,59,527,4.733672991,true,0
"tic-tac-toe",5,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002920945,true,0
"tic-tac-toe",5,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005741547,true,0
"tic-tac-toe",5,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007048219,true,0
"tic-tac-toe",5,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.122133613,true,0
"tic-tac-toe",5,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.071355669,true,0
"tic-tac-toe",5,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.075387622,true,0
"tic-tac-toe",5,7,cals,SparseLookahead,SparseCertified,106695,1274,0,35,0,32,0,56,1658,21.871533365,true,0
"tic-tac-toe",5,7,cals_compact_explain,SelectiveLookahead,SparseCertified,50976,0,0,33,16,0,34,77,687,6.470604404,true,0
"tic-tac-toe",6,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002020563,true,0
"tic-tac-toe",6,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006029004,true,0
"tic-tac-toe",6,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004549571,true,0
"tic-tac-toe",6,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.070795214,true,0
"tic-tac-toe",6,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.03163594,true,0
"tic-tac-toe",6,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.039541576,true,0
"tic-tac-toe",6,5,cals,SparseLookahead,SparseCertified,103799,1321,0,34,0,32,0,54,1673,21.41224546,true,0
"tic-tac-toe",6,5,cals_compact_explain,SelectiveLookahead,SparseCertified,45826,0,0,26,14,0,29,59,480,5.4237360279999995,true,0
"tic-tac-toe",6,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00294471,true,0
"tic-tac-toe",6,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008210247,true,0
"tic-tac-toe",6,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00709632,true,0
"tic-tac-toe",6,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.135526961,true,0
"tic-tac-toe",6,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.064592317,true,0
"tic-tac-toe",6,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.069770796,true,0
"tic-tac-toe",6,7,cals,SparseLookahead,SparseCertified,111774,1621,0,45,0,43,0,76,2149,29.903721947,true,0
"tic-tac-toe",6,7,cals_compact_explain,SelectiveLookahead,SparseCertified,52752,0,0,40,14,0,43,87,704,8.264925113999999,true,0
"tic-tac-toe",7,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001876626,true,0
"tic-tac-toe",7,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004095538,true,0
"tic-tac-toe",7,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004590805,true,0
"tic-tac-toe",7,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.052522792,true,0
"tic-tac-toe",7,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.03267209,true,0
"tic-tac-toe",7,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.041514983,true,0
"tic-tac-toe",7,5,cals,SparseLookahead,SparseCertified,69641,832,0,29,0,21,0,44,1200,14.191061512,true,0
"tic-tac-toe",7,5,cals_compact_explain,SelectiveLookahead,SparseCertified,32963,0,0,18,6,0,19,39,320,3.431832074,true,0
"tic-tac-toe",7,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003259339,true,0
"tic-tac-toe",7,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006770167,true,0
"tic-tac-toe",7,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007600495,true,0
"tic-tac-toe",7,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.109828898,true,0
"tic-tac-toe",7,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.061209098,true,0
"tic-tac-toe",7,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.082730991,true,0
"tic-tac-toe",7,7,cals,SparseLookahead,SparseCertified,77226,1068,0,37,0,29,0,60,1554,19.705915892,true,0
"tic-tac-toe",7,7,cals_compact_explain,SelectiveLookahead,SparseCertified,36603,0,0,25,6,0,26,53,422,4.62927915,true,0
"tic-tac-toe",8,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001870331,true,0
"tic-tac-toe",8,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005539185,true,0
"tic-tac-toe",8,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004323659,true,0
"tic-tac-toe",8,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053700685,true,0
"tic-tac-toe",8,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.034955182,true,0
"tic-tac-toe",8,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.057708898,true,0
"tic-tac-toe",8,5,cals,SparseLookahead,SparseCertified,109245,1260,0,35,0,32,0,56,1644,21.748079413000003,true,0
"tic-tac-toe",8,5,cals_compact_explain,SelectiveLookahead,SparseCertified,53766,0,0,24,10,0,27,53,416,5.0284656960000005,true,0
"tic-tac-toe",8,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003072037,true,0
"tic-tac-toe",8,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008465784,true,0
"tic-tac-toe",8,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008163006,true,0
"tic-tac-toe",8,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.098309765,true,0
"tic-tac-toe",8,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.055273144,true,0
"tic-tac-toe",8,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.095000678,true,0
"tic-tac-toe",8,7,cals,SparseLookahead,SparseCertified,115272,1514,0,46,0,43,0,78,2074,30.601006036,true,0
"tic-tac-toe",8,7,cals_compact_explain,SelectiveLookahead,SparseCertified,57936,0,0,33,10,0,36,71,560,6.78988477,true,0
"tic-tac-toe",9,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001913176,true,0
"tic-tac-toe",9,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004024282,true,0
"tic-tac-toe",9,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005235931,true,0
"tic-tac-toe",9,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.085885608,true,0
"tic-tac-toe",9,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032695448,true,0
"tic-tac-toe",9,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032883142,true,0
"tic-tac-toe",9,5,cals,SparseLookahead,SparseCertified,97481,1030,0,35,0,25,0,49,1414,16.288449105,true,0
"tic-tac-toe",9,5,cals_compact_explain,SelectiveLookahead,SparseCertified,42024,0,0,17,9,0,20,40,320,3.4568014479999998,true,0
"tic-tac-toe",9,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003310399,true,0
"tic-tac-toe",9,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006045482,true,0
"tic-tac-toe",9,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008462575,true,0
"tic-tac-toe",9,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.177443942,true,0
"tic-tac-toe",9,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.057774633,true,0
"tic-tac-toe",9,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.04885885,true,0
"tic-tac-toe",9,7,cals,SparseLookahead,SparseCertified,110365,1309,0,43,0,33,0,65,1821,22.630652732,true,0
"tic-tac-toe",9,7,cals_compact_explain,SelectiveLookahead,SparseCertified,49181,0,0,26,9,0,29,58,464,5.268030699,true,0
"titanic-un",0,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018959228,true,0
"titanic-un",0,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022918377,true,0
"titanic-un",0,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02263098,true,0
"titanic-un",0,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.066248115,true,0
"titanic-un",0,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02702467,true,0
"titanic-un",0,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.141581134,true,0
"titanic-un",0,5,cals,SparseLookahead,SparseCertified,12842,1230,0,33,0,32,0,52,1550,1.2018707720000001,true,0
"titanic-un",0,5,cals_compact_explain,SelectiveLookahead,SparseCertified,8026,0,0,22,15,0,30,56,416,0.143937572,true,0
"titanic-un",0,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027931066,true,0
"titanic-un",0,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.033839725,true,0
"titanic-un",0,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.03155508,true,0
"titanic-un",0,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.110456865,true,0
"titanic-un",0,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.049523694,true,0
"titanic-un",0,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.272640691,true,0
"titanic-un",0,7,cals,SparseLookahead,SparseCertified,15382,1671,0,55,0,54,0,96,2330,1.408937635,true,0
"titanic-un",0,7,cals_compact_explain,SelectiveLookahead,SparseCertified,9984,0,0,45,12,0,47,96,771,0.194273149,true,0
"titanic-un",1,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019012295,true,0
"titanic-un",1,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020365215,true,0
"titanic-un",1,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01982387,true,0
"titanic-un",1,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.05531742,true,0
"titanic-un",1,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01892794,true,0
"titanic-un",1,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.135721812,true,0
"titanic-un",1,5,cals,SparseLookahead,SparseCertified,12477,1114,0,33,0,33,0,52,1418,2.684053699,true,0
"titanic-un",1,5,cals_compact_explain,SelectiveLookahead,SparseCertified,7544,0,0,24,10,0,26,53,432,0.297888949,true,0
"titanic-un",1,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026232812,true,0
"titanic-un",1,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028575883,true,0
"titanic-un",1,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027273756,true,0
"titanic-un",1,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.085148873,true,0
"titanic-un",1,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.036133867,true,0
"titanic-un",1,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.20558643,true,0
"titanic-un",1,7,cals,SparseLookahead,SparseCertified,14548,1456,0,51,0,51,0,88,2040,2.634988659,true,0
"titanic-un",1,7,cals_compact_explain,SelectiveLookahead,SparseCertified,9539,0,0,40,10,0,42,85,688,0.383593784,true,0
"titanic-un",2,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021178428,true,0
"titanic-un",2,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022091333,true,0
"titanic-un",2,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022041545,true,0
"titanic-un",2,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.063152106,true,0
"titanic-un",2,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032129355,true,0
"titanic-un",2,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.14298416,true,0
"titanic-un",2,5,cals,SparseLookahead,SparseCertified,15119,1191,0,34,0,30,0,54,1575,16.877015009,true,0
"titanic-un",2,5,cals_compact_explain,SelectiveLookahead,SparseCertified,9125,0,0,24,11,0,25,55,480,4.163745359,true,0
"titanic-un",2,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.031597044,true,0
"titanic-un",2,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032418767,true,0
"titanic-un",2,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030933063,true,0
"titanic-un",2,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.108832556,true,0
"titanic-un",2,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053645066,true,0
"titanic-un",2,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.216997028,true,0
"titanic-un",2,7,cals,SparseLookahead,SparseCertified,18529,1778,0,51,0,47,0,88,2434,29.60343046,true,0
"titanic-un",2,7,cals_compact_explain,SelectiveLookahead,SparseCertified,12257,0,0,45,8,0,43,91,765,7.527410297,true,0
"titanic-un",3,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020203129,true,0
"titanic-un",3,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021176101,true,0
"titanic-un",3,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020523362,true,0
"titanic-un",3,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.055636036,true,0
"titanic-un",3,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022259661,true,0
"titanic-un",3,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.131110378,true,0
"titanic-un",3,5,cals,SparseLookahead,SparseCertified,12019,1089,0,38,0,27,0,55,1537,7.421453435,true,0
"titanic-un",3,5,cals_compact_explain,SelectiveLookahead,SparseCertified,8555,0,0,19,19,0,27,55,448,3.090470646,true,0
"titanic-un",3,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.03380378,true,0
"titanic-un",3,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032674982,true,0
"titanic-un",3,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.031870716,true,0
"titanic-un",3,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.101296589,true,0
"titanic-un",3,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02931169,true,0
"titanic-un",3,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.208794766,true,0
"titanic-un",3,7,cals,SparseLookahead,SparseCertified,17697,1709,0,56,0,45,0,91,2444,13.856767593,true,0
"titanic-un",3,7,cals_compact_explain,SelectiveLookahead,SparseCertified,10731,0,0,34,19,0,42,85,687,4.156206359,true,0
"titanic-un",4,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015162195,true,0
"titanic-un",4,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020467478,true,0
"titanic-un",4,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.019485741,true,0
"titanic-un",4,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.045174851,true,0
"titanic-un",4,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.016612031,true,0
"titanic-un",4,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.102346221,true,0
"titanic-un",4,5,cals,SparseLookahead,SparseCertified,12014,1143,0,30,0,30,0,46,1399,0.637195267,true,0
"titanic-un",4,5,cals_compact_explain,SelectiveLookahead,SparseCertified,6743,0,0,20,11,0,22,47,400,0.131960003,true,0
"titanic-un",4,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024235532,true,0
"titanic-un",4,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029235979,true,0
"titanic-un",4,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.024636187,true,0
"titanic-un",4,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.084201927,true,0
"titanic-un",4,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029679395,true,0
"titanic-un",4,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.175662026,true,0
"titanic-un",4,7,cals,SparseLookahead,SparseCertified,13999,1479,0,45,0,45,0,76,1974,0.76502823,true,0
"titanic-un",4,7,cals_compact_explain,SelectiveLookahead,SparseCertified,8698,0,0,35,11,0,37,77,634,0.153038502,true,0
"titanic-un",5,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023956007,true,0
"titanic-un",5,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022423295,true,0
"titanic-un",5,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021923725,true,0
"titanic-un",5,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.060457735,true,0
"titanic-un",5,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022421003,true,0
"titanic-un",5,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.165642985,true,0
"titanic-un",5,5,cals,SparseLookahead,SparseCertified,10737,1073,0,33,0,31,0,52,1409,0.460768052,true,0
"titanic-un",5,5,cals_compact_explain,SelectiveLookahead,SparseCertified,7221,0,0,20,14,0,30,53,368,0.227649185,true,0
"titanic-un",5,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.039185251,true,0
"titanic-un",5,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.036448703,true,0
"titanic-un",5,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.034129252,true,0
"titanic-un",5,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.115085418,true,0
"titanic-un",5,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.040065251,true,0
"titanic-un",5,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.339664705,true,0
"titanic-un",5,7,cals,SparseLookahead,SparseCertified,12351,1352,0,45,0,43,0,76,1864,0.556351349,true,0
"titanic-un",5,7,cals_compact_explain,SelectiveLookahead,SparseCertified,8449,0,0,42,8,0,43,85,655,0.286904503,true,0
"titanic-un",6,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021213771,true,0
"titanic-un",6,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02510636,true,0
"titanic-un",6,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023140534,true,0
"titanic-un",6,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.059549574,true,0
"titanic-un",6,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029898394,true,0
"titanic-un",6,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.15164214,true,0
"titanic-un",6,5,cals,SparseLookahead,SparseCertified,11212,1033,0,31,0,25,0,48,1401,13.125570983,true,0
"titanic-un",6,5,cals_compact_explain,SelectiveLookahead,SparseCertified,8458,0,0,18,22,0,23,59,576,3.8039409230000003,true,0
"titanic-un",6,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.034210093,true,0
"titanic-un",6,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.034407497,true,0
"titanic-un",6,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.031064556,true,0
"titanic-un",6,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.114574836,true,0
"titanic-un",6,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.043002206,true,0
"titanic-un",6,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.370400219,true,0
"titanic-un",6,7,cals,SparseLookahead,SparseCertified,14745,1512,0,48,0,42,0,82,2152,25.913468068,true,0
"titanic-un",6,7,cals_compact_explain,SelectiveLookahead,SparseCertified,10977,0,0,37,19,0,39,91,832,5.073678664999999,true,0
"titanic-un",7,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020422225,true,0
"titanic-un",7,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023018368,true,0
"titanic-un",7,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027361905,true,0
"titanic-un",7,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.061138115,true,0
"titanic-un",7,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023410021,true,0
"titanic-un",7,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.134540472,true,0
"titanic-un",7,5,cals,SparseLookahead,SparseCertified,10739,1291,0,35,0,30,0,56,1707,16.011695076000002,true,0
"titanic-un",7,5,cals_compact_explain,SelectiveLookahead,SparseCertified,8787,0,0,26,12,0,29,58,464,4.735054238,true,0
"titanic-un",7,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028800911,true,0
"titanic-un",7,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.032629495,true,0
"titanic-un",7,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.031954554,true,0
"titanic-un",7,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.108824517,true,0
"titanic-un",7,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.043040603,true,0
"titanic-un",7,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.211180246,true,0
"titanic-un",7,7,cals,SparseLookahead,SparseCertified,14956,1903,0,55,0,50,0,96,2637,30.882948266,true,0
"titanic-un",7,7,cals_compact_explain,SelectiveLookahead,SparseCertified,12352,0,0,47,12,0,50,100,800,8.611712912000002,true,0
"titanic-un",8,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01796714,true,0
"titanic-un",8,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018270818,true,0
"titanic-un",8,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022674072,true,0
"titanic-un",8,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.058339328,true,0
"titanic-un",8,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029599981,true,0
"titanic-un",8,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.14805594,true,0
"titanic-un",8,5,cals,SparseLookahead,SparseCertified,12487,1268,0,33,0,33,0,52,1572,1.5052537970000002,true,0
"titanic-un",8,5,cals_compact_explain,SelectiveLookahead,SparseCertified,7618,0,0,22,16,0,30,58,448,0.479833355,true,0
"titanic-un",8,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.028118113,true,0
